PhraseID,SentenceID,Sentence
1006,1006,"['[', ""'LANCELOT"", ':', 'Sir', 'Galahad', '!', ""'"", ']']"
1007,1007,"['[', ""'GALAHAD"", ':', 'Oh', ',', 'hello', '.', ""'"", ']']"
1008,1008,"['[', ""'LANCELOT"", ':', 'Quick', '!', ""'"", ']']"
1009,1009,"['[', ""'GALAHAD"", ':', 'What', '?', ""'"", ']']"
1010,1010,"['[', ""'LANCELOT"", ':', 'Quick', '!', ""'"", ']']"
1011,1011,"['[', ""'GALAHAD"", ':', 'Why', '?', ""'"", ']']"
1012,1012,"['[', ""'LANCELOT"", ':', 'You', 'are', 'in', 'great', 'peril', '!', ""'"", ']']"
1013,1013,"['[', '``', 'DINGO', ':', 'No', ',', 'he', 'is', ""n't"", '.', ""''"", ']']"
1014,1014,"['[', ""'LANCELOT"", ':', 'Silence', ',', 'foul', 'temptress', '!', ""'"", ']']"
1015,1015,"['[', '``', 'GALAHAD', ':', 'You', 'know', ',', 'she', ""'s"", 'got', 'a', 'point', '.', ""''"", ']']"
1016,1016,"['[', ""'LANCELOT"", ':', 'Come', 'on', '!', ""'"", ']']"
1017,1017,"['[', ""'We"", 'will', 'cover', 'your', 'escape', '!', ""'"", ']']"
1018,1018,"['[', '``', 'GALAHAD', ':', 'Look', ',', 'I', ""'m"", 'fine', '!', ""''"", ']']"
1019,1019,"['[', ""'LANCELOT"", ':', 'Come', 'on', '!', ""'"", ']']"
1020,1020,"['[', ""'GIRLS"", ':', 'Sir', 'Galahad', '!', ""'"", ']']"
1021,1021,"['[', ""'GALAHAD"", ':', 'No', '.', ""'"", ']']"
1022,1022,"['[', ""'Look"", ',', 'I', 'can', 'tackle', 'this', 'lot', 'single-handed', '!', ""'"", ']']"
1023,1023,"['[', ""'DINGO"", ':', 'Yes', '!', ""'"", ']']"
1024,1024,"['[', ""'Let"", 'him', 'tackle', 'us', 'single-handed', '!', ""'"", ']']"
1025,1025,"['[', ""'GIRLS"", ':', 'Yes', '!', ""'"", ']']"
1026,1026,"['[', ""'Let"", 'him', 'tackle', 'us', 'single-handed', '!', ""'"", ']']"
1027,1027,"['[', ""'LANCELOT"", ':', 'No', ',', 'Sir', 'Galahad', '.', ""'"", ',', ""'Come"", 'on', '!', ""'"", ']']"
1028,1028,"['[', ""'GALAHAD"", ':', 'No', '!', ""'"", ']']"
1029,1029,"['[', ""'Really"", '!', ""'"", ']']"
1030,1030,"['[', ""'Honestly"", ',', 'I', 'can', 'cope', '.', ""'"", ']']"
1031,1031,"['[', ""'"", 'I', 'can', 'handle', 'this', 'lot', 'easily', '.', ""'"", ']']"
1032,1032,"['[', ""'DINGO"", ':', 'Oh', ',', 'yes', '.', ""'"", ']']"
1033,1033,"['[', ""'Let"", 'him', 'handle', 'us', 'easily', '.', ""'"", ']']"
1034,1034,"['[', ""'GIRLS"", ':', 'Yes', '.', ""'"", ']']"
1035,1035,"['[', ""'Let"", 'him', 'handle', 'us', 'easily', '.', ""'"", ']']"
1036,1036,"['[', ""'LANCELOT"", ':', 'No', '.', ""'"", ']']"
1037,1037,"['[', ""'Quick"", '!', ""'"", ']']"
1038,1038,"['[', ""'Quick"", '!', ""'"", ']']"
1039,1039,"['[', ""'GALAHAD"", ':', 'Please', '!', ""'"", ']']"
1040,1040,"['[', ""'"", 'I', 'can', 'defeat', 'them', '!', ""'"", ']']"
1041,1041,"['[', '``', 'There', ""'s"", 'only', 'a', 'hundred-and-fifty', 'of', 'them', '!', ""''"", ']']"
1042,1042,"['[', ""'DINGO"", ':', 'Yes', '!', ""'"", ']']"
1043,1043,"['[', ""'Yes"", ',', 'he', 'will', 'beat', 'us', 'easily', '!', ""'"", ']']"
1044,1044,"['[', '``', 'We', 'have', ""n't"", 'a', 'chance', '.', ""''"", ']']"
1045,1045,"['[', '``', 'GIRLS', ':', 'We', 'have', ""n't"", 'a', 'chance', '.', ""''"", ']']"
1046,1046,"['[', ""'He"", 'will', 'beat', 'us', 'easily', '...', ""'"", ']']"
1047,1047,"['[', ""'"", '[', 'boom', ']', ""'"", ']']"
1048,1048,"['[', ""'DINGO"", ':', 'Oh', ',', 'shit', '.', ""'"", ']']"
1049,1049,"['[', ""'LANCELOT"", ':', 'We', 'were', 'in', 'the', 'nick', 'of', 'time', '.', ""'"", ']']"
1050,1050,"['[', ""'You"", 'were', 'in', 'great', 'peril', '.', ""'"", ']']"
1051,1051,"['[', '``', 'GALAHAD', ':', 'I', 'do', ""n't"", 'think', 'I', 'was', '.', ""''"", ']']"
1052,1052,"['[', ""'LANCELOT"", ':', 'Yes', ',', 'you', 'were', '.', ""'"", ']']"
1053,1053,"['[', ""'You"", 'were', 'in', 'terrible', 'peril', '.', ""'"", ']']"
1054,1054,"['[', ""'GALAHAD"", ':', 'Look', ',', 'let', 'me', 'go', 'back', 'in', 'there', 'and', 'face', 'the', 'peril', '.', ""'"", ']']"
1055,1055,"['[', '``', 'LANCELOT', ':', 'No', ',', 'it', ""'s"", 'too', 'perilous', '.', ""''"", ']']"
1056,1056,"['[', '``', 'GALAHAD', ':', 'Look', ',', 'it', ""'s"", 'my', 'duty', 'as', 'a', 'knight', 'to', 'sample', 'as', 'much', 'peril', 'as', 'I', 'can', '.', ""''"", ']']"
1057,1057,"['[', '``', 'LANCELOT', ':', 'No', ',', 'we', ""'ve"", 'got', 'to', 'find', 'the', 'Holy', 'Grail', '.', ""''"", ']']"
1058,1058,"['[', ""'Come"", 'on', '!', ""'"", ']']"
1059,1059,"['[', ""'GALAHAD"", ':', 'Oh', ',', 'let', 'me', 'have', 'just', 'a', 'little', 'bit', 'of', 'peril', '?', ""'"", ']']"
1060,1060,"['[', ""'LANCELOT"", ':', 'No', '.', ""'"", ']']"
1061,1061,"['[', '``', 'It', ""'s"", 'unhealthy', '.', ""''"", ']']"
1062,1062,"['[', '``', 'GALAHAD', ':', 'I', 'bet', 'you', ""'re"", 'gay', '.', ""''"", ']']"
1063,1063,"['[', '``', 'LANCELOT', ':', 'No', ',', 'I', ""'m"", 'not', '.', ""''"", ']']"
1064,1064,"['[', ']']"
1065,1065,"['[', ""'"", '[', 'Narrative', 'Interlude', ']', ""'"", ']']"
1066,1066,"['[', ""'NARRATOR"", ':', 'Sir', 'Lancelot', 'had', 'saved', 'Sir', 'Galahad', 'from', 'almost', 'certain', 'temptation', ',', 'but', 'they', 'were', 'still', 'no', 'nearer', 'the', 'Grail', '.', ""'"", ']']"
1067,1067,"['[', '``', 'Meanwhile', ',', 'King', 'Arthur', 'and', 'Sir', 'Bedevere', ',', 'not', 'more', 'than', 'a', 'swallow', ""'s"", 'flight', 'away', ',', 'had', 'discovered', 'something', '.', ""''"", ']']"
1068,1068,"['[', '``', 'Oh', ',', 'that', ""'s"", 'an', 'unladen', 'swallow', ""'s"", 'flight', ',', 'obviously', '.', ""''"", ']']"
1069,1069,"['[', '``', 'I', 'mean', ',', 'they', 'were', 'more', 'than', 'two', 'laden', 'swallows', ""'"", 'flights', 'away', '--', ""''"", ']']"
1070,1070,"['[', ""'four"", ',', 'really', ',', 'if', 'they', 'had', 'a', 'coconut', 'on', 'a', 'line', 'between', 'them', '.', ""'"", ']']"
1071,1071,"['[', ""'"", 'I', 'mean', ',', 'if', 'the', 'birds', 'were', 'walking', 'and', 'dragging', '--', ""'"", ']']"
1072,1072,"['[', ""'CROWD"", ':', 'Get', 'on', 'with', 'it', '!', ""'"", ']']"
1073,1073,"['[', ""'NARRATOR"", ':', 'Oh', ',', 'anyway', '.', ""'"", ']']"
1074,1074,"['[', ""'On"", 'to', 'scene', 'twenty-four', ',', 'which', 'is', 'a', 'smashing', 'scene', 'with', 'some', 'lovely', 'acting', ',', 'in', 'which', 'Arthur', 'discovers', 'a', 'vital', 'clue', ',', ""'"", ']']"
1075,1075,"['[', '``', 'and', 'in', 'which', 'there', 'are', ""n't"", 'any', 'swallows', ',', 'although', 'I', 'think', 'you', 'can', 'hear', 'a', 'starling', '--', 'oooh', '!', ""''"", ']']"
1076,1076,"['[', ']']"
1077,1077,"['[', ""'SCENE"", '11', ':', 'A', 'Rather', 'Silly', 'Old', 'Man', 'Directs', 'Arthur', 'to', 'an', 'Enchanter', ""'"", ']']"
1078,1078,"['[', ""'OLD"", 'MAN', ':', 'Heh', ',', 'hee', 'ha', 'ha', 'hee', 'hee', '!', ""'"", ']']"
1079,1079,"['[', ""'Hee"", 'hee', 'hee', 'ha', 'ha', 'ha', '...', ""'"", ']']"
1080,1080,"['[', ""'ARTHUR"", ':', 'And', 'this', 'enchanter', 'of', 'whom', 'you', 'speak', ',', 'he', 'has', 'seen', 'the', 'Grail', '?', ""'"", ']']"
1081,1081,"['[', ""'OLD"", 'MAN', ':', '...', 'Ha', 'ha', 'ha', 'ha', '!', ""'"", ']']"
1082,1082,"['[', ""'Heh"", ',', 'hee', 'ha', 'ha', 'hee', '!', ""'"", ']']"
1083,1083,"['[', ""'Ha"", 'hee', 'ha', '!', ""'"", ']']"
1084,1084,"['[', ""'Ha"", 'ha', 'ha', 'ha', '...', ""'"", ']']"
1085,1085,"['[', ""'ARTHUR"", ':', 'Where', 'does', 'he', 'live', '?', ""'"", ']']"
1086,1086,"['[', ""'OLD"", 'MAN', ':', '...', 'Heh', 'heh', 'heh', 'heh', '...', ""'"", ']']"
1087,1087,"['[', ""'ARTHUR"", ':', 'Old', 'man', ',', 'where', 'does', 'he', 'live', '?', ""'"", ']']"
1088,1088,"['[', ""'OLD"", 'MAN', ':', '...', 'Hee', 'ha', 'ha', 'ha', '.', ""'"", ']']"
1089,1089,"['[', ""'He"", 'knows', 'of', 'a', 'cave', ',', 'a', 'cave', 'which', 'no', 'man', 'has', 'entered', '.', ""'"", ']']"
1090,1090,"['[', ""'ARTHUR"", ':', 'And', 'the', 'Grail', '.', ""'"", ']']"
1091,1091,"['[', ""'The"", 'Grail', 'is', 'there', '?', ""'"", ']']"
1092,1092,"['[', ""'OLD"", 'MAN', ':', 'There', 'is', 'much', 'danger', ',', 'for', 'beyond', 'the', 'cave', 'lies', 'the', 'Gorge', 'of', 'Eternal', 'Peril', ',', 'which', 'no', 'man', 'has', 'ever', 'crossed', '.', ""'"", ']']"
1093,1093,"['[', ""'ARTHUR"", ':', 'But', 'the', 'Grail', '!', ""'"", ']']"
1094,1094,"['[', ""'Where"", 'is', 'the', 'Grail', '?', ""'"", ',', ""'"", '!', ""'"", ']']"
1095,1095,"['[', ""'OLD"", 'MAN', ':', 'Seek', 'you', 'the', 'Bridge', 'of', 'Death', '.', ""'"", ']']"
1096,1096,"['[', ""'ARTHUR"", ':', 'The', 'Bridge', 'of', 'Death', ',', 'which', 'leads', 'to', 'the', 'Grail', '?', ""'"", ']']"
1097,1097,"['[', ""'OLD"", 'MAN', ':', 'Heh', ',', 'hee', 'hee', 'hee', 'hee', '!', ""'"", ']']"
1098,1098,"['[', ""'Ha"", 'ha', 'ha', 'ha', 'ha', '!', ""'"", ',', ""'Hee"", 'ha', 'ha', '...', ""'"", ']']"
1099,1099,"['[', ']']"
1100,1100,"['[', ""'SCENE"", '12', ':', 'Knights', 'With', 'A', 'Repetitive', 'Tendency', 'to', 'Repetively', 'Say', 'Ni', 'Repetively', ""'"", ']']"
1101,1101,"['[', ""'"", '[', 'spooky', 'music', ']', ""'"", ']']"
1102,1102,"['[', ""'"", '[', 'music', 'stops', ']', ""'"", ']']"
1103,1103,"['[', ""'HEAD"", 'KNIGHT', 'OF', 'NI', ':', 'Ni', '!', ""'"", ']']"
1104,1104,"['[', ""'KNIGHTS"", 'OF', 'NI', ':', 'Ni', '!', ""'"", ']']"
1105,1105,"['[', ""'Ni"", '!', ""'"", ']']"
1106,1106,"['[', ""'Ni"", '!', ""'"", ']']"
1107,1107,"['[', ""'Ni"", '!', ""'"", ']']"
1108,1108,"['[', ""'Ni"", '!', ""'"", ']']"
1109,1109,"['[', ""'ARTHUR"", ':', 'Who', 'are', 'you', '?', ""'"", ']']"
1110,1110,"['[', '``', 'HEAD', 'KNIGHT', ':', 'We', 'are', 'the', 'Knights', 'Who', 'Say', '...', ""'Ni"", ""'"", '!', ""''"", ']']"
1111,1111,"['[', ""'RANDOM"", ':', 'Ni', '!', ""'"", ']']"
1112,1112,"['[', ""'ARTHUR"", ':', 'No', '!', ""'"", ']']"
1113,1113,"['[', '``', 'Not', 'the', 'Knights', 'Who', 'Say', ""'Ni"", ""'"", '!', ""''"", ']']"
1114,1114,"['[', ""'HEAD"", 'KNIGHT', ':', 'The', 'same', '!', ""'"", ']']"
1115,1115,"['[', ""'BEDEVERE"", ':', 'Who', 'are', 'they', '?', ""'"", ']']"
1116,1116,"['[', '``', 'HEAD', 'KNIGHT', ':', 'We', 'are', 'the', 'keepers', 'of', 'the', 'sacred', 'words', ':', ""'Ni"", ""'"", ',', ""'Peng"", ""'"", ',', 'and', ""'Neee-wom"", ""'"", '!', ""''"", ']']"
1117,1117,"['[', ""'RANDOM"", ':', 'Neee-wom', '!', ""'"", ']']"
1118,1118,"['[', ""'ARTHUR"", ':', 'Those', 'who', 'hear', 'them', 'seldom', 'live', 'to', 'tell', 'the', 'tale', '.', ""'"", ']']"
1119,1119,"['[', '``', 'HEAD', 'KNIGHT', ':', 'The', 'Knights', 'Who', 'Say', ""'Ni"", ""'"", 'demand', 'a', 'sacrifice', '.', ""''"", ']']"
1120,1120,"['[', ""'ARTHUR"", ':', 'Knights', 'of', 'Ni', ',', 'we', 'are', 'but', 'simple', 'travellers', 'who', 'seek', 'the', 'enchanter', 'who', 'lives', 'beyond', 'these', 'woods', '.', ""'"", ']']"
1121,1121,"['[', ""'HEAD"", 'KNIGHT', ':', 'Ni', '!', ""'"", ']']"
1122,1122,"['[', ""'KNIGHTS"", 'OF', 'NI', ':', 'Ni', '!', ""'"", ']']"
1123,1123,"['[', ""'Ni"", '!', ""'"", ']']"
1124,1124,"['[', ""'Ni"", '!', ""'"", ']']"
1125,1125,"['[', ""'Ni"", '!', ""'"", ']']"
1126,1126,"['[', ""'Ni"", '!', '...', ""'"", ']']"
1127,1127,"['[', ""'ARTHUR"", ':', 'Ow', '!', ""'"", ']']"
1128,1128,"['[', ""'Ow"", '!', ""'"", ']']"
1129,1129,"['[', ""'Ow"", '!', ""'"", ']']"
1130,1130,"['[', ""'Agh"", '!', ""'"", ']']"
1131,1131,"['[', '``', 'HEAD', 'KNIGHT', ':', 'We', 'shall', 'say', ""'ni"", ""'"", 'again', 'to', 'you', 'if', 'you', 'do', 'not', 'appease', 'us', '.', ""''"", ']']"
1132,1132,"['[', ""'ARTHUR"", ':', 'Well', ',', 'what', 'is', 'it', 'you', 'want', '?', ""'"", ']']"
1133,1133,"['[', ""'HEAD"", 'KNIGHT', ':', 'We', 'want', '...', 'a', 'shrubbery', '!', ""'"", ']']"
1134,1134,"['[', ""'"", '[', 'dramatic', 'chord', ']', ""'"", ']']"
1135,1135,"['[', ""'ARTHUR"", ':', 'A', 'what', '?', ""'"", ']']"
1136,1136,"['[', ""'KNIGHTS"", 'OF', 'NI', ':', 'Ni', '!', ""'"", ']']"
1137,1137,"['[', ""'Ni"", '!', ""'"", ']']"
1138,1138,"['[', ""'Ni"", '!', ""'"", ']']"
1139,1139,"['[', ""'Ni"", '!', ""'"", ']']"
1140,1140,"['[', ""'ARTHUR"", 'and', 'PARTY', ':', 'Ow', '!', ""'"", ']']"
1141,1141,"['[', ""'Oh"", '!', ""'"", ']']"
1142,1142,"['[', ""'ARTHUR"", ':', 'Please', '!', ""'"", ']']"
1143,1143,"['[', ""'Please"", '!', ""'"", ']']"
1144,1144,"['[', ""'No"", 'more', '!', ""'"", ']']"
1145,1145,"['[', ""'We"", 'will', 'find', 'you', 'a', 'shrubbery', '.', ""'"", ']']"
1146,1146,"['[', ""'HEAD"", 'KNIGHT', ':', 'You', 'must', 'return', 'here', 'with', 'a', 'shrubbery', ',', 'or', 'else', ',', 'you', 'will', 'never', 'pass', 'through', 'this', 'wood', '...', 'alive', '.', ""'"", ']']"
1147,1147,"['[', ""'ARTHUR"", ':', 'O', 'Knights', 'of', 'Ni', ',', 'you', 'are', 'just', 'and', 'fair', ',', 'and', 'we', 'will', 'return', 'with', 'a', 'shrubbery', '.', ""'"", ']']"
1148,1148,"['[', ""'HEAD"", 'KNIGHT', ':', 'One', 'that', 'looks', 'nice', '.', ""'"", ']']"
1149,1149,"['[', ""'ARTHUR"", ':', 'Of', 'course', '.', ""'"", ']']"
1150,1150,"['[', ""'HEAD"", 'KNIGHT', ':', 'And', 'not', 'too', 'expensive', '.', ""'"", ']']"
1151,1151,"['[', ""'ARTHUR"", ':', 'Yes', '.', ""'"", ']']"
1152,1152,"['[', ""'HEAD"", 'KNIGHT', ':', 'Now', '...', 'go', '!', ""'"", ']']"
1153,1153,"['[', ']']"
1154,1154,"['[', ""'"", '[', 'Cartoon', ']', ""'"", ']']"
1155,1155,"['[', ""'"", '[', 'trumpets', ']', ""'"", ']']"
1156,1156,"['[', ""'CARTOON"", 'CHARACTER', ':', 'Hmm', 'hmm', '--', ""'"", ']']"
1157,1157,"['[', ""'"", '[', 'boom', ']', ""'"", ']']"
1158,1158,"['[', ""'Oh"", '!', ""'"", ',', ""'Great"", 'Scott', '!', ""'"", ',', ""'Hm"", '.', ""'"", ',', ""'Hmm"", '.', ""'"", ']']"
1159,1159,"['[', ""'"", '[', 'boom', ']', ""'"", ']']"
1160,1160,"['[', ""'Hm"", '!', ""'"", ',', ""'Hmm"", '.', ""'"", ']']"
1161,1161,"['[', ""'"", '[', 'mumble', 'mumble', 'mumble', ']', ""'"", ']']"
1162,1162,"['[', ""'"", '[', 'boom', ']', ""'"", ']']"
1163,1163,"['[', ""'"", '[', 'mumble', 'mumble', 'mumble', ']', ""'"", ']']"
1164,1164,"['[', ""'"", '[', 'boom', ']', ""'"", ']']"
1165,1165,"['[', ""'"", '[', 'mumble', 'mumble', 'mumble', ']', ""'"", ']']"
1166,1166,"['[', ""'"", '[', 'boom', ']', ""'"", ']']"
1167,1167,"['[', ""'"", '[', 'mumble', 'mumble', 'mumble', ']', ""'"", ']']"
1168,1168,"['[', ""'"", '[', 'boom', ']', ""'"", ']']"
1169,1169,"['[', ""'"", '[', 'mumble', 'mumble', 'mumble', ']', ""'"", ']']"
1170,1170,"['[', ""'"", '[', 'boom', ']', ""'"", ']']"
1171,1171,"['[', ""'"", '[', 'mumble', 'mumble', 'mumble', ']', ""'"", ']']"
1172,1172,"['[', ""'"", '[', 'boom', ']', ""'"", ']']"
1173,1173,"['[', ""'"", '[', 'mumble', 'mumble', 'mumble', ']', ""'"", ']']"
1174,1174,"['[', ""'"", '[', 'boom', ']', ""'"", ']']"
1175,1175,"['[', ""'"", '[', 'mumble', 'mumble', 'mumble', ']', ""'"", ']']"
1176,1176,"['[', ""'"", '[', 'boom', ']', ""'"", ']']"
1177,1177,"['[', ""'Ohh"", '!', ""'"", ']']"
1178,1178,"['[', ""'"", '[', 'crash', ']', ""'"", ']']"
1179,1179,"['[', ""'"", '[', 'mumble', 'mumble', 'mumble', ']', ""'"", ']']"
1180,1180,"['[', ""'"", '[', 'boom', ']', ""'"", ']']"
1181,1181,"['[', ""'SUN"", ':', 'Ay', ',', 'up', '!', ""'"", ',', ""'Thsss"", '.', ""'"", ']']"
1182,1182,"['[', ""'"", '[', 'boom', ']', ""'"", ']']"
1183,1183,"['[', ""'Ayy"", ',', 'up', '!', ""'"", ']']"
1184,1184,"['[', ""'"", '[', 'boom', ']', ""'"", ']']"
1185,1185,"['[', ""'Thsss"", '.', ""'"", ']']"
1186,1186,"['[', ""'"", '[', 'boom', ']', ""'"", ']']"
1187,1187,"['[', ""'Ayy"", ',', 'up', '!', ""'"", ']']"
1188,1188,"['[', ""'CARTOON"", 'CHARACTER', ':', 'Stop', 'that', '!', ""'"", ']']"
1189,1189,"['[', ""'Stop"", 'that', '!', ""'"", ']']"
1190,1190,"['[', ""'"", '[', 'boom', ']', ""'"", ']']"
1191,1191,"['[', ""'SUN"", ':', 'Ay', ',', 'up', '!', ""'"", ']']"
1192,1192,"['[', ""'CARTOON"", 'CHARACTER', ':', 'Stop', 'that', '!', ""'"", ']']"
1193,1193,"['[', ""'"", '[', 'boom', ']', ""'"", ']']"
1194,1194,"['[', ""'Look"", 'on', '!', ""'"", ']']"
1195,1195,"['[', ""'Clear"", 'off', '!', ""'"", ']']"
1196,1196,"['[', ""'Go"", 'on', '!', ""'"", ']']"
1197,1197,"['[', ""'Go"", 'away', '!', ""'"", ']']"
1198,1198,"['[', ""'Go"", 'away', '!', ""'"", ']']"
1199,1199,"['[', ""'Go"", 'away', '!', ""'"", ']']"
1200,1200,"['[', ""'And"", 'you', '!', ""'"", ']']"
1201,1201,"['[', ""'Clear"", 'off', '!', ""'"", ']']"
1202,1202,"['[', ""'"", '[', 'sniff', ']', ""'"", ']']"
1203,1203,"['[', ""'SUN"", ':', '[', 'mumble', 'mumble', 'mumble', ']', ""'"", ']']"
1204,1204,"['[', ""'"", '[', 'bells', ']', ""'"", ']']"
1205,1205,"['[', ""'CARTOON"", 'CHARACTER', ':', 'Hah', '.', ""'"", ']']"
1206,1206,"['[', ""'Bloody"", 'weather', '.', ""'"", ']']"
1207,1207,"['[', ']']"
1208,1208,"['[', ""'SCENE"", '13', ':', 'Swamps', 'Suck', 'Castles', ""'"", ']']"
1209,1209,"['[', ""'NARRATOR"", ':', 'The', 'Tale', 'of', 'Sir', 'Lancelot', '.', ""'"", ']']"
1210,1210,"['[', ""'FATHER"", ':', 'One', 'day', ',', 'lad', ',', 'all', 'this', 'will', 'be', 'yours', '!', ""'"", ']']"
1211,1211,"['[', ""'PRINCE"", 'HERBERT', ':', 'What', ',', 'the', 'curtains', '?', ""'"", ']']"
1212,1212,"['[', ""'FATHER"", ':', 'No', '.', ""'"", ']']"
1213,1213,"['[', ""'Not"", 'the', 'curtains', ',', 'lad', '.', ""'"", ']']"
1214,1214,"['[', ""'All"", 'that', 'you', 'can', 'see', ',', 'stretched', 'out', 'over', 'the', 'hills', 'and', 'valleys', 'of', 'this', 'land', '!', ""'"", ']']"
1215,1215,"['[', '``', 'This', ""'ll"", 'be', 'your', 'kingdom', ',', 'lad', '.', ""''"", ']']"
1216,1216,"['[', ""'HERBERT"", ':', 'But', 'Mother', '--', ""'"", ']']"
1217,1217,"['[', ""'FATHER"", ':', 'Father', ',', 'lad', '.', ""'"", ']']"
1218,1218,"['[', ""'Father"", '.', ""'"", ']']"
1219,1219,"['[', '``', 'HERBERT', ':', 'B', '--', 'b', '--', 'but', 'Father', ',', 'I', 'do', ""n't"", 'want', 'any', 'of', 'that', '.', ""''"", ']']"
1220,1220,"['[', ""'FATHER"", ':', 'Listen', ',', 'lad', '.', ""'"", ']']"
1221,1221,"['[', ""'"", 'I', 'built', 'this', 'kingdom', 'up', 'from', 'nothing', '.', ""'"", ']']"
1222,1222,"['[', ""'When"", 'I', 'started', 'here', ',', 'all', 'there', 'was', 'was', 'swamp', '.', ""'"", ',', '``', 'Other', 'kings', 'said', 'I', 'was', 'daft', 'to', 'build', 'a', 'castle', 'on', 'a', 'swamp', ',', 'but', 'I', 'built', 'it', 'all', 'the', 'same', ',', 'just', 'to', 'show', ""'em"", '.', ""''"", ']']"
1223,1223,"['[', ""'It"", 'sank', 'into', 'the', 'swamp', '.', ""'"", ']']"
1224,1224,"['[', ""'So"", ',', 'I', 'built', 'a', 'second', 'one', '.', ""'"", ']']"
1225,1225,"['[', ""'That"", 'sank', 'into', 'the', 'swamp', '.', ""'"", ']']"
1226,1226,"['[', ""'So"", ',', 'I', 'built', 'a', 'third', 'one', '.', ""'"", ']']"
1227,1227,"['[', ""'That"", 'burned', 'down', ',', 'fell', 'over', ',', 'then', 'sank', 'into', 'the', 'swamp', ',', 'but', 'the', 'fourth', 'one', '...', 'stayed', 'up', '!', ""'"", ']']"
1228,1228,"['[', '``', 'And', 'that', ""'s"", 'what', 'you', ""'re"", 'gon', 'na', 'get', ',', 'lad', ':', 'the', 'strongest', 'castle', 'in', 'these', 'islands', '.', ""''"", ']']"
1229,1229,"['[', '``', 'HERBERT', ':', 'But', 'I', 'do', ""n't"", 'want', 'any', 'of', 'that', '.', '``', ',', '``', 'I', ""'d"", 'rather', '--', ""''"", ']']"
1230,1230,"['[', ""'FATHER"", ':', 'Rather', 'what', '?', ""'"", ',', ""'"", '!', ""'"", ']']"
1231,1231,"['[', '``', 'HERBERT', ':', 'I', ""'d"", 'rather', '...', ""''"", ']']"
1232,1232,"['[', ""'"", '[', 'music', ']', ""'"", ']']"
1233,1233,"['[', ""'"", '...', 'just', '...', 'sing', '!', ""'"", ']']"
1234,1234,"['[', ""'FATHER"", ':', 'Stop', 'that', '!', ""'"", ']']"
1235,1235,"['[', ""'Stop"", 'that', '!', ""'"", ']']"
1236,1236,"['[', '``', 'You', ""'re"", 'not', 'going', 'into', 'a', 'song', 'while', 'I', ""'m"", 'here', '.', ""''"", ']']"
1237,1237,"['[', ""'Now"", 'listen', ',', 'lad', '.', ""'"", ']']"
1238,1238,"['[', '``', 'In', 'twenty', 'minutes', ',', 'you', ""'re"", 'getting', 'married', 'to', 'a', 'girl', 'whose', 'father', 'owns', 'the', 'biggest', 'tracts', 'of', 'open', 'land', 'in', 'Britain', '.', ""''"", ']']"
1239,1239,"['[', '``', 'HERBERT', ':', 'B', '--', 'but', 'I', 'do', ""n't"", 'want', 'land', '.', ""''"", ']']"
1240,1240,"['[', ""'FATHER"", ':', 'Listen', ',', 'Alice', ',', '--', ""'"", ']']"
1241,1241,"['[', ""'HERBERT"", ':', 'Herbert', '.', ""'"", ']']"
1242,1242,"['[', '``', 'FATHER', ':', ""'Erbert"", '.', ""''"", ']']"
1243,1243,"['[', ""'We"", 'live', 'in', 'a', 'bloody', 'swamp', '.', ""'"", ']']"
1244,1244,"['[', ""'We"", 'need', 'all', 'the', 'land', 'we', 'can', 'get', '.', ""'"", ']']"
1245,1245,"['[', '``', 'HERBERT', ':', 'But', '--', 'but', 'I', 'do', ""n't"", 'like', 'her', '.', ""''"", ']']"
1246,1246,"['[', '``', 'FATHER', ':', 'Do', ""n't"", 'like', 'her', '?', '``', ',', ""'"", '!', ""'"", ']']"
1247,1247,"['[', '``', 'What', ""'s"", 'wrong', 'with', 'her', '?', '``', ',', ""'"", '!', ""'"", ']']"
1248,1248,"['[', '``', 'She', ""'s"", 'beautiful', '.', ""''"", ']']"
1249,1249,"['[', '``', 'She', ""'s"", 'rich', '.', ""''"", ']']"
1250,1250,"['[', '``', 'She', ""'s"", 'got', 'huge', '...', 'tracts', 'o', ""'"", 'land', '!', ""''"", ']']"
1251,1251,"['[', ""'HERBERT"", ':', 'I', 'know', ',', 'but', 'I', 'want', 'the', '--', 'the', 'girl', 'that', 'I', 'marry', 'to', 'have', '...', '[', 'music', ']', '...', 'a', 'certain', ',', '...', 'special', '...', 'something', '!', ""'"", ']']"
1252,1252,"['[', ""'FATHER"", ':', 'Cut', 'that', 'out', '!', ""'"", ']']"
1253,1253,"['[', ""'Cut"", 'that', 'out', '!', ""'"", ']']"
1254,1254,"['[', '``', 'Look', ',', 'you', ""'re"", 'marrying', 'Princess', 'Lucky', ',', 'so', 'you', ""'d"", 'better', 'get', 'used', 'to', 'the', 'idea', '!', '``', ',', ""'"", '[', 'smack', ']', ""'"", ']']"
1255,1255,"['[', ""'Guards"", '!', ""'"", ',', '``', 'Make', 'sure', 'the', 'Prince', 'does', ""n't"", 'leave', 'this', 'room', 'until', 'I', 'come', 'and', 'get', 'him', '.', ""''"", ']']"
1256,1256,"['[', ""'GUARD"", '#', '1', ':', 'Not', 'to', 'leave', 'the', 'room', 'even', 'if', 'you', 'come', 'and', 'get', 'him', '.', ""'"", ']']"
